submission,model_id,event_id,metric_set,threshold,CSI,Accuracy,Precision,Recall,F1,TP,FP,TN,FN
Team 5,2,60.0,CSI5,0.167,0.9519995320852608,0.9564618687915415,0.9626779480573333,0.9884825041910925,0.9754095904605766,1481158,57423,159462,17258
Team 5,2,61.0,CSI5,0.167,0.9593843059440612,0.9605319944231582,0.960827950569035,0.9984363395931976,0.9792711955828545,637248,25980,19315,998
Team 5,2,62.0,CSI5,0.167,0.9758713218062152,0.9767285356694039,0.9866211503602352,0.9889582849755508,0.9877883352384872,643350,8724,24284,7183
Team 5,2,65.0,CSI5,0.167,0.8890355806836129,0.9011182293953073,0.9019051379988916,0.9842032265657535,0.9412586928213226,1358914,147801,186775,21811
Team 5,2,66.0,CSI5,0.167,0.9653964871206095,0.9684513954453612,0.9677882035516728,0.9974466325528506,0.9823936223015814,192976,6423,19356,494
Team 5,2,67.0,CSI5,0.167,0.9694271076202874,0.9705533391559541,0.9788294222567124,0.990188610161708,0.9844762508541609,638233,13804,25180,6324
Team 5,2,73.0,CSI5,0.167,0.8976182416440256,0.912366983987067,0.9308280225085269,0.9617723857995455,0.9460472311505213,1317884,97935,247100,52382
Team 5,2,76.0,CSI5,0.167,0.9611002148127393,0.9658060013956734,0.9672482128030663,0.9934300149098437,0.9801643052744374,185229,6272,26523,1225
Team 5,2,77.0,CSI5,0.167,0.8489723643590029,0.867436677294539,0.8836744979318574,0.9557888062117755,0.9183180676184121,1278206,168261,209709,59125
Team 5,2,82.0,CSI5,0.167,0.9529112388099746,0.9569235953339967,0.96542493433643,0.9865801702699867,0.9758879153060129,1495254,53550,146158,20339
Team 5,2,84.0,CSI5,0.167,0.8785949387578913,0.9042442113658186,0.8906641510112575,0.9848110012328168,0.9353745404411765,1188659,145917,362392,18333
Team 5,2,88.0,CSI5,0.167,0.9585242547401396,0.961899981402681,0.9752856105983939,0.9823860639162129,0.9788229606248284,1510339,38273,139609,27080
Team 5,2,90.0,CSI5,0.167,0.9332501007638391,0.9380612910435168,0.933842226670667,0.9993210347640727,0.9654727036042633,189866,13451,15803,129
Team 5,2,99.0,CSI5,0.167,0.8426664149912736,0.8717128947047778,0.8573120327277859,0.9801300490906626,0.9146163495851898,1178576,196158,316674,23893
Team 5,2,4.0,CSI30,1.0,0.8754466776934432,0.949382061807228,0.964042664779441,0.904997412242392,0.9335873827883279,610266,22762,1018210,64063
Team 5,2,8.0,CSI30,1.0,0.8803906478871529,0.9540611239659978,0.960012446972092,0.9139044881855024,0.9363912215542857,580004,24159,1056498,54640
Team 5,2,17.0,CSI30,1.0,0.9099403784499532,0.963005326761892,0.9791675257141548,0.9279042505463334,0.9528468937741731,641154,13641,1010690,49816
Team 5,2,18.0,CSI30,1.0,0.9156734903720322,0.9670830881782814,0.9873505436494437,0.9265429179475053,0.95598075034614,78367,1004,133665,6213
Team 5,2,22.0,CSI30,1.0,0.9165913200723327,0.9831698206149173,0.9714669030449677,0.9419498710771447,0.9564807170656917,40550,1191,175009,2499
Team 5,2,29.0,CSI30,1.0,0.973577856622571,0.9897422565211244,0.9821278310440049,0.9911374237531396,0.9866120592664909,82869,1508,134131,741
Team 5,2,31.0,CSI30,1.0,0.9334156225255019,0.9869600317447286,0.9808379423425188,0.9507531728146127,0.9655612705831336,40079,783,176311,2076
Team 5,2,35.0,CSI30,1.0,0.8617348843947739,0.9604967291454969,0.9309717696957406,0.9205532304472926,0.9257331874886287,422313,31313,1225228,36447
Team 5,2,37.0,CSI30,1.0,0.9447561630752701,0.9831150883242341,0.9908133402194156,0.9531050056454649,0.9715934377925447,63310,587,152237,3115
Team 5,2,42.0,CSI30,1.0,0.9035001985959933,0.9683661989551468,0.9283333104058621,0.9712440751472817,0.9493040234641508,202450,15629,459468,5994
Team 5,2,44.0,CSI30,1.0,0.7783044795364658,0.9687267715695379,0.8934496615002159,0.8579368405707309,0.8753332047381889,188324,22459,1473334,31184
Team 5,2,51.0,CSI30,1.0,0.8780094352412611,0.9585582938504671,0.9482631436525324,0.9221856721852215,0.9350426241372598,511624,27914,1132592,43171
Team 5,2,52.0,CSI30,1.0,0.9192402724966828,0.9698740920689721,0.9829327923342118,0.9341505094910172,0.9579209916232848,588186,10213,1075440,41462
Team 5,2,53.0,CSI30,1.0,0.9349715313155529,0.9802051548695775,0.9791921664626683,0.9539242364019934,0.9663930617934025,62400,1326,152509,3014
Team 5,2,54.0,CSI30,1.0,0.8831235015462305,0.9539747045596559,0.9399640030572746,0.9359142741410843,0.9379347672323125,76248,4870,132910,5221
Team 5,2,59.0,CSI30,1.0,0.9508352937673089,0.984939498013674,0.9717868338557993,0.9778281374410486,0.9747981255056404,63860,1854,152087,1448
Team 5,2,60.0,CSI30,1.0,0.8813168508888107,0.9608704244910952,0.9413520088240183,0.9325193319101406,0.9369148535212882,498412,31052,1149770,36067
Team 5,2,61.0,CSI30,1.0,0.9156490393806986,0.964499569155325,0.9399818721630648,0.9725060917078934,0.9559674246768234,263413,16819,395862,7447
Team 5,2,62.0,CSI30,1.0,0.9365097683620477,0.9718305119956228,0.9818848095139321,0.9529753216904054,0.9672140917256233,284020,5240,380266,14015
Team 5,2,65.0,CSI30,1.0,0.9139542603231123,0.9734023357999558,0.9720166243435912,0.938651899114218,0.955042948799434,484595,13951,1185083,31672
Team 5,2,66.0,CSI30,1.0,0.9312316032321487,0.9724012424229985,0.9617822432978074,0.9670148108809818,0.9643914294625465,81940,3256,131258,2795
Team 5,2,67.0,CSI30,1.0,0.9414333300118151,0.9759239021507122,0.9806239481624816,0.9592775112503581,0.9698332829241021,264539,5227,402545,11230
Team 5,2,73.0,CSI30,1.0,0.8086268652047424,0.9714679814213365,0.9313915362026411,0.8598437441528796,0.894188713837559,206795,15233,1459565,33708
Team 5,2,76.0,CSI30,1.0,0.9441843013657512,0.983037550912433,0.9926471748426086,0.9508342905507526,0.9712909426359222,62911,466,152619,3253
Team 5,2,77.0,CSI30,1.0,0.8106992235988928,0.971372371379717,0.9470747447635431,0.8491701998788613,0.8954543228748624,210297,11752,1455899,37353
Team 5,2,82.0,CSI30,1.0,0.8865536397228867,0.9601043781820217,0.9410458411125325,0.9386887501843023,0.9398658178127512,534786,33503,1112082,34930
Team 5,2,84.0,CSI30,1.0,0.8680996507063893,0.9743747598817933,0.9343537436937606,0.9244852501765632,0.9293933012386492,289289,20325,1382057,23630
Team 5,2,88.0,CSI30,1.0,0.8710993734141163,0.9564647837318349,0.9401277587449911,0.9222629758164882,0.9311096842757827,504654,32139,1135971,42537
Team 5,2,90.0,CSI30,1.0,0.9172598248565635,0.9737558666174077,0.9792750886565652,0.9354185913510185,0.9568445684456844,63789,1350,149706,4404
Team 5,2,99.0,CSI30,1.0,0.8253459795420792,0.9707246716465506,0.9295932997485056,0.8803794556732852,0.9043173061899554,237301,17973,1427784,32243
Team 6,1,5.0,CSI5,0.167,0.9777726635706631,0.9881154405606735,0.9881453247799161,0.9893783040738514,0.9887614300476741,284657,3415,253360,3056
Team 6,1,8.0,CSI5,0.167,0.9535291898651056,0.9814370664300345,0.9841008060446136,0.9684484058356614,0.976211868050918,545987,8821,860852,17788
Team 6,1,18.0,CSI5,0.167,0.9300693990979636,0.9654652627789777,0.9328601456118439,0.996793776345556,0.9637678308693362,61246,4408,67493,197
Team 6,1,22.0,CSI5,0.167,0.927929039994357,0.9717076480035444,0.9313781018797126,0.9960250610437054,0.9626174208124103,52621,3877,87748,210
Team 6,1,26.0,CSI5,0.167,0.9603889943074004,0.982466402687785,0.970384826075048,0.9893880685586623,0.9797943133696311,56686,1730,74320,608
Team 6,1,29.0,CSI5,0.167,0.9496222084471175,0.9791839729744697,0.9567389653135285,0.9922277071736162,0.9741602289230135,56682,2563,84767,444
Team 6,1,31.0,CSI5,0.167,0.9580612663706578,0.9844381680234812,0.9672825902695372,0.9901474983129278,0.9785815008193911,51354,1737,90854,511
Team 6,1,33.0,CSI5,0.167,0.9843870916721741,0.9898473428248189,0.9917538328458098,0.992510707125934,0.9921321256354931,348538,2898,190422,2630
Team 6,1,35.0,CSI5,0.167,0.9801867745543593,0.9911890769668659,0.9921163947233037,0.9878811930028712,0.989994264328879,624823,4965,795995,7665
Team 6,1,37.0,CSI5,0.167,0.9583670467083486,0.9843274076535415,0.9850678561977847,0.9724948684456055,0.978740985576923,52116,790,90076,1474
Team 6,1,42.0,CSI5,0.167,0.9697993472131932,0.9835331540823673,0.9879014963577534,0.9814559151880827,0.984668157784937,287915,3526,247607,5440
Team 6,1,44.0,CSI5,0.167,0.9420507197066561,0.9813456783922403,0.9707652488113822,0.969557061829342,0.9701607791674478,434698,13091,972010,13649
Team 6,1,48.0,CSI5,0.167,0.9697113719845467,0.9836139639441089,0.9856794826669979,0.9835683984353479,0.9846228089829544,285644,4150,249922,4772
Team 6,1,51.0,CSI5,0.167,0.9837142539929261,0.9905709584049602,0.9911467938289638,0.9924345947675814,0.9917902762586431,310111,2770,229243,2364
Team 6,1,52.0,CSI5,0.167,0.9536341675070947,0.9862087777163874,0.9818623947144733,0.9707347818717038,0.9762668808397892,406601,7511,1007078,12258
Team 6,1,53.0,CSI5,0.167,0.9643137900144427,0.9864872348673644,0.9847104506590001,0.9789717891610987,0.9818327345829533,52747,819,89757,1133
Team 6,1,59.0,CSI5,0.167,0.9702106466964253,0.988820125159218,0.9903784598004143,0.9794424892464109,0.9848801175886831,52599,511,90242,1104
Team 6,1,62.0,CSI5,0.167,0.9856614468248631,0.9912284568254948,0.9913640042032539,0.9941979480843538,0.9927789537345026,328312,2860,211400,1916
Team 6,1,65.0,CSI5,0.167,0.979095080278416,0.9913927816007277,0.9905090033339333,0.9883675783661929,0.9894371321873817,577858,5537,843252,6801
Team 6,1,66.0,CSI5,0.167,0.9701425544902869,0.9875284977201824,0.990540961668897,0.9792142365264035,0.9848450329435995,54035,516,77646,1147
Team 6,1,67.0,CSI5,0.167,0.9833014339231201,0.9891200540691438,0.9917072726962594,0.9914535987539932,0.9915804195009081,348837,2917,189727,3007
Team 6,1,69.0,CSI5,0.167,0.9308594356143735,0.9784086503848923,0.9903773584905661,0.9393553005391138,0.9641918188810948,41992,408,99345,2711
Team 6,1,73.0,CSI5,0.167,0.9769884285741077,0.9864790408604046,0.9896558602543766,0.9870681079647191,0.9883602902812693,312564,3267,224562,4095
Team 6,1,75.0,CSI5,0.167,0.9774423490121676,0.986155801413438,0.9918556982782181,0.9853507258268875,0.9885925114332152,326628,2682,210322,4856
Team 6,1,80.0,CSI5,0.167,0.973511165764104,0.9882786121296343,0.9916190531248293,0.9815875730822177,0.9865778138500474,617503,5219,799143,11583
Team 6,1,81.0,CSI5,0.167,0.9700492942088794,0.9884411572655583,0.9871510692113129,0.982454084771083,0.9847969764618769,536640,6985,880239,9584
Team 6,1,83.0,CSI5,0.167,0.9614493487276338,0.9862934042199701,0.978849508404694,0.9818467411619677,0.9803458339123704,49381,1067,93095,913
Team 6,1,88.0,CSI5,0.167,0.9742442653121082,0.9853238271550521,0.9923799455663497,0.9815873222056245,0.9869541296685392,302270,2321,234227,5670
Team 6,1,97.0,CSI5,0.167,0.9502266837281866,0.9839087291621321,0.9766415975621386,0.9723243443757742,0.9744781892858407,440355,10532,970027,12534
Team 6,1,5.0,CSI30,1.0,0.9598455598455599,0.9985674615418522,0.9639145944269245,0.9956212954557591,0.9795114263199369,18645,698,525063,82
Team 6,1,8.0,CSI30,1.0,0.9881128721670863,0.9995521288529475,0.9914723641430562,0.9965825692356534,0.9940208989140761,53366,459,1379440,183
Team 6,1,18.0,CSI30,1.0,0.9001878186208747,0.9944204463642908,0.9125526995784033,0.9851710468360005,0.9474724654052528,6710,643,125890,101
Team 6,1,22.0,CSI30,1.0,0.9410684780613181,0.997777870078086,0.9503151649981461,0.9897663641629658,0.9696396481604085,5126,268,139009,53
Team 6,1,26.0,CSI30,1.0,0.9298705077840826,0.9963852891768659,0.9473762229469315,0.9805154955507824,0.9636610373944511,6391,355,126471,127
Team 6,1,29.0,CSI30,1.0,0.9157571099154497,0.9962064573295675,0.9286048324240063,0.985116586737225,0.956026320012839,5957,458,137951,90
Team 6,1,31.0,CSI30,1.0,0.970554926387316,0.9989200863930886,0.986569455103607,0.9835501147666411,0.9850574712643677,5142,70,139158,86
Team 6,1,33.0,CSI30,1.0,0.9914797644405463,0.9997502240637075,0.9952833155147475,0.9961603827028388,0.9957216559708066,15826,75,528526,61
Team 6,1,35.0,CSI30,1.0,0.9873475388788802,0.9995737550298301,0.9952201047819825,0.9920519329199784,0.9936334934511467,47680,229,1385157,382
Team 6,1,37.0,CSI30,1.0,0.9743163340724317,0.9990377692861494,0.9889347336834209,0.9850551092845133,0.9869911090313523,5273,59,139044,80
Team 6,1,42.0,CSI30,1.0,0.9566127667156666,0.9982111635150821,0.9622709145494466,0.9938908686999584,0.9778253346689736,21475,842,522039,132
Team 6,1,44.0,CSI30,1.0,0.977725015405807,0.9991426267293966,0.9828195598309284,0.9947262635761833,0.9887370668719472,53945,943,1378274,286
Team 6,1,48.0,CSI30,1.0,0.9464994298745724,0.9978456825494777,0.9516646794460241,0.9942983086579464,0.9725144691520022,20752,1054,522563,119
Team 6,1,51.0,CSI30,1.0,0.9913331385724024,0.9996730873774996,0.9962323237265743,0.9950637798739065,0.9956477089344222,20360,77,523950,101
Team 6,1,52.0,CSI30,1.0,0.9822791041102633,0.9993972575217238,0.9865688859591298,0.9955928820888076,0.9910603426868637,47892,652,1384692,212
Team 6,1,53.0,CSI30,1.0,0.9677178578092928,0.9988024035000277,0.9876214054465816,0.9795995466565923,0.9835941204362257,5186,65,139097,108
Team 6,1,59.0,CSI30,1.0,0.9707442258340462,0.9988162485462702,0.9854116012504341,0.9848984551293178,0.9851549613681744,5674,84,138611,87
Team 6,1,62.0,CSI30,1.0,0.9682319162730388,0.9987401007919366,0.9954294420110456,0.9725555865661922,0.9838595830784433,20908,96,522894,590
Team 6,1,65.0,CSI30,1.0,0.9957047685834503,0.9998632667526133,0.9981546572934974,0.9975410555897075,0.9978477621118285,45436,84,1387816,112
Team 6,1,66.0,CSI30,1.0,0.9682922903589248,0.9985226181905448,0.9902880658436214,0.9775755606109847,0.9838907514923543,6016,59,127131,138
Team 6,1,67.0,CSI30,1.0,0.9896671873122672,0.9996841069041007,0.9949269235414905,0.9946866320492694,0.9948067632850242,16474,84,527842,88
Team 6,1,69.0,CSI30,1.0,0.9827654516640254,0.9993977404884532,0.9959847420196748,0.9866746221161495,0.9913078229593366,4961,20,139408,67
Team 6,1,73.0,CSI30,1.0,0.989346772135749,0.999693289842935,0.993848125600769,0.9954428754813864,0.994644861311528,15509,96,528812,71
Team 6,1,75.0,CSI30,1.0,0.9897319563011163,0.9996841069041007,0.995855358000961,0.9938256803740558,0.9948394839483947,16579,69,527737,103
Team 6,1,80.0,CSI30,1.0,0.9916045148167352,0.9997063025655621,0.995097058234941,0.9964730165728142,0.9957845620850897,49725,245,1383302,176
Team 6,1,81.0,CSI30,1.0,0.9883388958140658,0.9995953812067128,0.9935123991996605,0.9947588886415606,0.9941352531952758,49158,321,1383710,259
Team 6,1,83.0,CSI30,1.0,0.9587806748466258,0.9985116575289361,0.9821288295365279,0.9758048780487805,0.9789566408926299,5001,91,139240,124
Team 6,1,88.0,CSI30,1.0,0.9744582369030086,0.9988851912255183,0.9841067482576916,0.9900389038519088,0.9870639132195298,23158,374,520723,233
Team 6,1,97.0,CSI30,1.0,0.9765046607081208,0.999145417203833,0.9813419170794703,0.9949775258940785,0.988112682070043,50913,968,1381310,257
Team 6,2,4.0,CSI5,0.167,0.9939514209996343,0.9943689183414456,0.9960828045663378,0.9978518377882919,0.9969665364277864,1587245,6242,118397,3417
Team 6,2,8.0,CSI5,0.167,0.9921922325753253,0.9927563733712043,0.9955341098673285,0.9966281234200246,0.9960808162500556,1578939,7083,123937,5342
Team 6,2,17.0,CSI5,0.167,0.9863796407900881,0.9883000126508409,0.9957754189125027,0.9905247088169347,0.993143123836844,1453387,6166,241845,13903
Team 6,2,18.0,CSI5,0.167,0.9884171891408549,0.98983803802982,0.995924653228848,0.9924312022382762,0.9941748588161474,190126,778,26895,1450
Team 6,2,22.0,CSI5,0.167,0.9725515655345816,0.9772450501484613,0.9799649636331382,0.9922815683853041,0.9860848076445698,176770,3614,37490,1375
Team 6,2,29.0,CSI5,0.167,0.986172661645187,0.9879178468316845,0.9973657398364542,0.9887480505343368,0.9930381992352268,188928,499,27672,2150
Team 6,2,31.0,CSI5,0.167,0.9801009979559937,0.9833933108018736,0.9881204921510395,0.9917873220586446,0.9899505115827185,179333,2156,36275,1485
Team 6,2,35.0,CSI5,0.167,0.9868224921300816,0.9881152054362471,0.9932195494533091,0.9935155875799163,0.9933675464606851,1526644,10422,168271,9964
Team 6,2,37.0,CSI5,0.167,0.9834991660133333,0.9856966280347915,0.9914021725293843,0.9919598790001593,0.9916809473533423,186915,1621,29198,1515
Team 6,2,42.0,CSI5,0.167,0.9775146764407433,0.9796091236663199,0.9957879755988536,0.9815732179074304,0.9886295035747966,605933,2563,63670,11375
Team 6,2,44.0,CSI5,0.167,0.968728915814434,0.973952093539268,0.9823308814971058,0.9859078281928912,0.9841161045919674,1384116,24896,286505,19784
Team 6,2,51.0,CSI5,0.167,0.9842475626935315,0.986016448425087,0.9911086510279444,0.9930156900161671,0.9920612540478138,1498699,13445,192616,10541
Team 6,2,52.0,CSI5,0.167,0.9889493422545299,0.9898630036360965,0.9955809341010876,0.99330960427021,0.9944439722467019,1556093,6907,141820,10481
Team 6,2,53.0,CSI5,0.167,0.9876194863526431,0.9892131777111868,0.9940722708735101,0.9934702818837183,0.9937711852130834,188661,1125,28223,1240
Team 6,2,54.0,CSI5,0.167,0.9855746145908891,0.9871196675925545,0.9928524013152816,0.9926174393060907,0.9927349064078949,192942,1389,23483,1435
Team 6,2,59.0,CSI5,0.167,0.9823795340921179,0.9848893267472143,0.9951135151443318,0.9871414599733851,0.9911114569108221,184707,907,31229,2406
Team 6,2,60.0,CSI5,0.167,0.9822765146632557,0.9843689241713262,0.9904163128631623,0.9917025712485719,0.9910590247093983,1485983,14379,202506,12433
Team 6,2,61.0,CSI5,0.167,0.9897332101547431,0.990375120146414,0.9959829329614641,0.9936999213469414,0.9948401173620364,634225,2558,42737,4021
Team 6,2,62.0,CSI5,0.167,0.9950707628581291,0.9952994772808068,0.9980120140820798,0.9970470368144275,0.9975292920764328,648612,1292,31716,1921
Team 6,2,65.0,CSI5,0.167,0.9609970241386518,0.9681297917974746,0.9847305586220509,0.975533868076554,0.9801106399544488,1346944,20886,313690,33781
Team 6,2,66.0,CSI5,0.167,0.9892296054629005,0.990453776300006,0.9955514125171547,0.9936217501421409,0.9945856453636517,192236,859,24920,1234
Team 6,2,67.0,CSI5,0.167,0.9930642951895337,0.9934371164275442,0.9965231718726001,0.9965169876364697,0.9965200797449404,642312,2241,36743,2245
Team 6,2,73.0,CSI5,0.167,0.9704582736472437,0.9761464605920477,0.9891394736493517,0.9809102758150607,0.9850076874258922,1344108,14758,330277,26158
Team 6,2,76.0,CSI5,0.167,0.9827693684765756,0.9852496476608787,0.9933491302708816,0.9892788569834919,0.991309815555269,184455,1235,31560,1999
Team 6,2,77.0,CSI5,0.167,0.9502446798387735,0.960066483958209,0.9707873089609778,0.9782163129397284,0.9744876524081378,1308199,39366,338604,29132
Team 6,2,82.0,CSI5,0.167,0.9822771547436309,0.9842021895865507,0.9911607270721047,0.9909579946595161,0.9910593504980078,1501889,13394,186314,13704
Team 6,2,84.0,CSI5,0.167,0.9711992296450482,0.9792852682998494,0.9781820705194667,0.9927033484894681,0.9853892138745723,1198185,26725,481584,8807
Team 6,2,88.0,CSI5,0.167,0.9886449076962364,0.9897603977377731,0.993906176171043,0.9946741909655078,0.99429003525978,1529231,9376,168506,8188
Team 6,2,90.0,CSI5,0.167,0.984890375519377,0.9868140789695734,0.9929393415672554,0.9918366272796653,0.9923876780969986,188444,1340,27914,1551
Team 6,2,99.0,CSI5,0.167,0.9546678378586162,0.9676867208728963,0.9829748138067632,0.9707185798552811,0.9768082529095858,1167259,20217,492615,35210
Team 6,2,4.0,CSI30,1.0,0.9667734019674536,0.9865883597106281,0.9737590922315973,0.9926341592901982,0.9831060365168106,669362,18038,1022934,4967
Team 6,2,8.0,CSI30,1.0,0.9567637485554342,0.9833580228776174,0.9610681053317024,0.9953406949407857,0.9779042045947118,631687,25589,1055068,2957
Team 6,2,17.0,CSI30,1.0,0.9852007937939744,0.9940220404465455,0.9972170523836933,0.9879169862656845,0.99254523459174,682621,1905,1022426,8349
Team 6,2,18.0,CSI30,1.0,0.9509434403970409,0.9808847474788939,0.9896215268049651,0.960522582170726,0.9748549555116905,81241,852,133817,3339
Team 6,2,22.0,CSI30,1.0,0.9324007220216607,0.9863351714260954,0.9701608169973002,0.9599293827963483,0.9650179814114239,41324,1271,174929,1725
Team 6,2,29.0,CSI30,1.0,0.9412418441241844,0.9775734438925605,0.9990867232390882,0.9420523860782203,0.9697316663280947,78765,72,135567,4845
Team 6,2,31.0,CSI30,1.0,0.9370310701956271,0.9875210377242314,0.9691732723940109,0.9658166291068675,0.9674920393517419,40714,1295,175799,1441
Team 6,2,35.0,CSI30,1.0,0.9642721943353089,0.9902611844801583,0.9808489299723057,0.9827753073502485,0.9818111737427607,450858,8803,1247738,7902
Team 6,2,37.0,CSI30,1.0,0.9321676754091011,0.9792975110490811,0.9922056437501988,0.9390440346255176,0.9648931480149431,62376,490,152334,4049
Team 6,2,42.0,CSI30,1.0,0.9233217125324163,0.9763818117713495,0.9893229378715088,0.9326149949147013,0.9601323652886846,194398,2098,472999,14046
Team 6,2,44.0,CSI30,1.0,0.9347872493367197,0.9912732517499844,0.9553304690456579,0.9775133480328735,0.966294614208546,214572,10033,1485760,4936
Team 6,2,51.0,CSI30,1.0,0.9708322618435339,0.9904780560379782,0.9905741169953791,0.9798844618282428,0.9852002939462832,543635,5173,1155333,11160
Team 6,2,52.0,CSI30,1.0,0.9780146200723582,0.9918836402473968,0.994235103739236,0.9835924198917491,0.9888851276908978,619317,3591,1082062,10331
Team 6,2,53.0,CSI30,1.0,0.9634495179574107,0.9889851265000068,0.9897538753362253,0.9731555936038156,0.9813845572762101,63658,659,153176,1756
Team 6,2,54.0,CSI30,1.0,0.9500127549470974,0.9812313853198874,0.9892231020263604,0.9599479556641176,0.9743656830315149,78206,852,136928,3263
Team 6,2,59.0,CSI30,1.0,0.9241753882769352,0.9773317096087097,0.9960864274673595,0.9275433331291726,0.9605937108513979,60576,238,153703,4732
Team 6,2,60.0,CSI30,1.0,0.9720478631722348,0.9911601520666052,0.9850845532465009,0.986568228124959,0.9858258324507391,527300,7984,1172838,7179
Team 6,2,61.0,CSI30,1.0,0.9649143849931122,0.9858779502619448,0.9841811218909992,0.9801151886583475,0.9821439471995057,265474,4267,408414,5386
Team 6,2,62.0,CSI30,1.0,0.9674125621207453,0.985763838599294,0.9980066192677348,0.9692854866039223,0.9834363983911296,288881,577,384929,9154
Team 6,2,65.0,CSI30,1.0,0.9305725826954041,0.9785069792415442,0.9710196189398227,0.9571558902660833,0.964037913970754,494148,14748,1184286,22119
Team 6,2,66.0,CSI30,1.0,0.9692572552877521,0.9880273114130509,0.9921953675730111,0.9767038413878563,0.9843886599225679,82761,651,133863,1974
Team 6,2,67.0,CSI30,1.0,0.973024083452802,0.9890438174154879,0.9932016560162954,0.9795481000402511,0.9863276293617308,270129,1849,405923,5640
Team 6,2,73.0,CSI30,1.0,0.9199178898176792,0.9886509714621515,0.9885723632441226,0.9298054494122734,0.9582887838031835,223621,2585,1472213,16882
Team 6,2,76.0,CSI30,1.0,0.9211422543701024,0.9761321602379031,0.9968038093374427,0.9238709872438184,0.9589526775279049,61127,196,152889,5037
Team 6,2,77.0,CSI30,1.0,0.8844596835749082,0.9831446492481495,0.9884638059168215,0.8936846355743994,0.9386878279051816,221321,2583,1465068,26329
Team 6,2,82.0,CSI30,1.0,0.9616328814909425,0.9869707998771061,0.9776801531740504,0.9832179542087637,0.9804412339989446,560155,12788,1132797,9561
Team 6,2,84.0,CSI30,1.0,0.9757807440170603,0.9955308135423462,0.988459507464836,0.9870253963485758,0.9877419313573739,308859,3606,1398776,4060
Team 6,2,88.0,CSI30,1.0,0.9673365217577798,0.9893453102400104,0.9777214174619432,0.9891390757523424,0.9833971067578027,541248,12333,1155777,5943
Team 6,2,90.0,CSI30,1.0,0.9362580207479436,0.9794297807515656,0.962778867814839,0.9714193538926282,0.9670798113841077,66244,2561,148495,1949
Team 6,2,99.0,CSI30,1.0,0.9025409181420326,0.9842779780341759,0.9721030711143981,0.9265388953195026,0.9487742518814559,249743,7167,1438590,19801
Team 7,1,5.0,CSI5,0.167,0.9399008735395665,0.9665281879490457,0.948309821666223,0.9906538807770243,0.9690194858509569,285024,15536,241239,2689
Team 7,1,8.0,CSI5,0.167,0.949887714206744,0.9797627817681562,0.9732643510520801,0.9753376790386236,0.9742999120266561,549871,15105,854568,13904
Team 7,1,18.0,CSI5,0.167,0.9275747711399447,0.9644603431725461,0.9383155030610352,0.9878098400143223,0.962426760328875,60694,3990,67911,749
Team 7,1,22.0,CSI5,0.167,0.9242626487959188,0.9713269092318768,0.9645453678084153,0.9567678067801102,0.9606408453380972,50547,1858,89767,2284
Team 7,1,26.0,CSI5,0.167,0.9045130799440857,0.956968442524598,0.9510428331466966,0.948685726254058,0.9498628173985983,54354,2798,73252,2940
Team 7,1,29.0,CSI5,0.167,0.8755238051058434,0.9442736888741209,0.882414362746626,0.9911598921681897,0.9336312370148074,56621,7545,79785,505
Team 7,1,31.0,CSI5,0.167,0.9345770273010489,0.9754319654427646,0.9551243406179352,0.9774992769690543,0.966182285959312,50698,2382,90209,1167
Team 7,1,33.0,CSI5,0.167,0.967554411682426,0.9786992550800018,0.9821328168926095,0.9848904228175688,0.9835096868859499,345862,6292,187028,5306
Team 7,1,35.0,CSI5,0.167,0.961713713986575,0.9827548679826544,0.9792246213626529,0.9817451082075865,0.9804832449605402,620942,13174,787786,11546
Team 7,1,37.0,CSI5,0.167,0.9390854713173825,0.9765949493271308,0.9645798249347669,0.9726254898301921,0.9685859496223066,52123,1914,88952,1467
Team 7,1,42.0,CSI5,0.167,0.8986847012912553,0.9396350332789704,0.9037268717277893,0.9938300011930937,0.9466392189077828,291545,31058,220075,1810
Team 7,1,44.0,CSI5,0.167,0.9482129484943057,0.9833073819210743,0.9696802023828232,0.9771850820904344,0.9734181771321669,438118,13699,971402,10229
Team 7,1,48.0,CSI5,0.167,0.8977037046236386,0.9394881062576218,0.9012855201306716,0.9955925293372266,0.9460946958541933,289136,31668,222404,1280
Team 7,1,51.0,CSI5,0.167,0.9505996464841646,0.9713584137758775,0.9894131921319345,0.9603680294423554,0.9746742733164766,300091,3211,228802,12384
Team 7,1,52.0,CSI5,0.167,0.9479422867597674,0.9843189289042923,0.9693754544184273,0.9772071269806785,0.973275536141871,409312,12931,1001658,9547
Team 7,1,53.0,CSI5,0.167,0.9267460756826259,0.9716038101567259,0.9608050062948974,0.963158871566444,0.961980499017536,51895,2117,88459,1985
Team 7,1,59.0,CSI5,0.167,0.9152620998917581,0.9658581159661074,0.9221062470789843,0.991955756661639,0.9557564992733733,53271,4500,86253,432
Team 7,1,62.0,CSI5,0.167,0.9594384710870177,0.9751546406899693,0.9898230635981192,0.9689971777075232,0.9792994117899092,319990,3290,210970,10238
Team 7,1,65.0,CSI5,0.167,0.9592728749259637,0.9830667035009292,0.9805642740759798,0.9778657302803857,0.979213143000525,571718,11332,837457,12941
Team 7,1,66.0,CSI5,0.167,0.9098184722383987,0.9593532517398609,0.9174664429530202,0.9909209524845058,0.9527800526214911,54681,4919,73243,501
